,accel,accel,accel,gyro,gyro,gyro,mag,mag,mag,Q,Q,Q,Q
,x,y,z,x,y,z,x,y,z,w,x,y,z
time,,,,,,,,,,,,,
246663,1.532313,4.007955,-7.896198,-0.0002248263473053,0.2194335089820359,-0.327621868263473,-0.3471931312161362,-24.060092923525165,-160.17344362514635,0.23408295,0.9703578,-0.014091664,0.058415003
246663,1.532313,4.007955,-7.896198,-0.0002248263473053,0.2194335089820359,-0.327621868263473,-0.3471931312161362,-24.060092923525165,-160.17344362514635,0.23399703,0.97031355,-0.014331275,0.059427373
246663,1.532313,4.007955,-7.896198,-0.0002248263473053,0.2194335089820359,-0.327621868263473,-0.3471931312161362,-24.060092923525165,-160.17344362514635,0.23391454,0.9702702,-0.014560534,0.06039664
246663,1.532313,4.007955,-7.896198,-0.0002248263473053,0.2194335089820359,-0.327621868263473,-0.3471931312161362,-24.060092923525165,-160.17344362514635,0.23383532,0.9702278,-0.014779916,0.061324716
246663,1.532313,4.007955,-7.896198,-0.0002248263473053,0.2194335089820359,-0.327621868263473,-0.3471931312161362,-24.060092923525165,-160.17344362514635,0.23375928,0.97018635,-0.014989866,0.062213413
246693,1.489216,4.08457,-7.877044,0.0903241736526946,0.1832135089820359,-0.349992868263473,-0.3937767903055648,-22.14286829377513,-162.03610176746548,0.23385316,0.9701125,-0.015177235,0.06296098
246693,1.489216,4.08457,-7.877044,0.0903241736526946,0.1832135089820359,-0.349992868263473,-0.3937767903055648,-22.14286829377513,-162.03610176746548,0.23394302,0.97004133,-0.015356829,0.06367687
246693,1.489216,4.08457,-7.877044,0.0903241736526946,0.1832135089820359,-0.349992868263473,-0.3937767903055648,-22.14286829377513,-162.03610176746548,0.23402901,0.9699726,-0.015528982,0.06436248
246693,1.489216,4.08457,-7.877044,0.0903241736526946,0.1832135089820359,-0.349992868263473,-0.3937767903055648,-22.14286829377513,-162.03610176746548,0.23411131,0.9699063,-0.015694007,0.06501914
246693,1.489216,4.08457,-7.877044,0.0903241736526946,0.1832135089820359,-0.349992868263473,-0.3937767903055648,-22.14286829377513,-162.03610176746548,0.23419009,0.96984226,-0.015852204,0.065648116
246693,1.489216,4.08457,-7.877044,0.0903241736526946,0.1832135089820359,-0.349992868263473,-0.3937767903055648,-22.14286829377513,-162.03610176746548,0.23426552,0.9697806,-0.016003866,0.06625064
246723,1.374293,4.223436,-8.80122,0.2352021736526945,0.1682995089820358,-0.282879868263473,4.003069655512777,-22.94357916534634,-164.5903614570226,0.2337407,0.96990234,-0.015984582,0.0663277
246723,1.374293,4.223436,-8.80122,0.2352021736526945,0.1682995089820358,-0.282879868263473,4.003069655512777,-22.94357916534634,-164.5903614570226,0.23323776,0.9700187,-0.015966013,0.066401474
246723,1.374293,4.223436,-8.80122,0.2352021736526945,0.1682995089820358,-0.282879868263473,4.003069655512777,-22.94357916534634,-164.5903614570226,0.23275572,0.9701299,-0.015948137,0.06647212
246723,1.374293,4.223436,-8.80122,0.2352021736526945,0.1682995089820358,-0.282879868263473,4.003069655512777,-22.94357916534634,-164.5903614570226,0.23229368,0.97023624,-0.015930934,0.06653977
246723,1.374293,4.223436,-8.80122,0.2352021736526945,0.1682995089820358,-0.282879868263473,4.003069655512777,-22.94357916534634,-164.5903614570226,0.2318508,0.9703379,-0.015914377,0.06660457
246723,1.374293,4.223436,-8.80122,0.2352021736526945,0.1682995089820358,-0.282879868263473,4.003069655512777,-22.94357916534634,-164.5903614570226,0.23142628,0.9704354,-0.015898447,0.06666665
246753,2.04468,4.319206,-9.20824,0.2639651736526945,0.1917365089820359,-0.212571868263473,-2.421494479441354,-24.562714423227032,-165.40088200005863,0.23083578,0.9704898,-0.01613891,0.06785191
246753,2.04468,4.319206,-9.20824,0.2639651736526945,0.1917365089820359,-0.212571868263473,-2.421494479441354,-24.562714423227032,-165.40088200005863,0.23026903,0.97054046,-0.016368074,0.068988346
246753,2.04468,4.319206,-9.20824,0.2639651736526945,0.1917365089820359,-0.212571868263473,-2.421494479441354,-24.562714423227032,-165.40088200005863,0.22972506,0.9705876,-0.01658653,0.07007804
246753,2.04468,4.319206,-9.20824,0.2639651736526945,0.1917365089820359,-0.212571868263473,-2.421494479441354,-24.562714423227032,-165.40088200005863,0.22920293,0.9706314,-0.016794832,0.07112297
246753,2.04468,4.319206,-9.20824,0.2639651736526945,0.1917365089820359,-0.212571868263473,-2.421494479441354,-24.562714423227032,-165.40088200005863,0.22870176,0.97067225,-0.016993504,0.07212504
