,accel,accel,accel,gyro,gyro,gyro,mag,mag,mag,Q,Q,Q,Q
,x,y,z,x,y,z,x,y,z,w,x,y,z
time,,,,,,,,,,,,,
1773727375718,0.48394838,3.4298122,16.247864,0.34940463,0.07207998,0.16859384,116.700005,12.750001,-444.67502,,,,
1773727375723,0.48394838,3.6379876,16.046867,0.45935714,-0.01343864,0.105065726,117.00001,12.450001,-444.90002,,,,
1773727375728,0.4671986,4.1380877,15.180665,0.54487574,-0.067193195,0.05986303,117.00001,11.475,-443.92502,,,,
1773727375733,0.48394838,4.6501517,14.613566,0.6047388,-0.08429692,0.031764057,117.00001,11.475,-443.92502,,,,
1773727375738,0.32362926,4.9755754,14.082359,0.6426113,-0.07452337,0.025655584,116.62501,11.55,-443.62503,,,,
1773727375743,0.11066805,5.1957154,13.62533,0.6536066,-0.03420745,0.02687728,116.62501,11.55,-443.62503,,,,
1773727375748,-0.061615184,5.3416777,13.433905,0.6487198,0.007330167,0.03787253,116.4,11.55,-442.95,,,,
1773727375753,-0.32961133,5.3775697,13.309478,0.6145123,0.0452027,0.058641337,116.4,11.55,-442.95,,,,
1773727375758,-0.73399836,5.281857,13.232907,0.6047388,0.052532863,0.070858285,117.15,11.55,-442.12503,,,,
1773727375763,-0.9732806,5.1622157,13.074981,0.58763504,0.070858285,0.10750912,117.15,11.55,-442.12503,,,,
1773727375768,-1.2364911,4.977968,12.979268,0.56442285,0.098957255,0.16737215,116.700005,12.075001,-444.45,,,,
1773727375773,-1.439881,4.4898324,12.663416,0.5509842,0.10262234,0.20646638,116.700005,12.075001,-444.45,,,,
1773727375778,-1.4374882,4.054339,12.270992,0.53754556,0.108730815,0.23212196,116.700005,11.625,-442.2,,,,
1773727375783,-1.4255241,3.6284165,11.849856,0.5241069,0.123391144,0.24311721,116.700005,11.625,-442.2,,,,
1773727375788,-1.3800604,3.1929228,11.534003,0.5082249,0.14782503,0.24311721,117.525,11.025001,-441.45,,,,
1773727375793,-1.1814562,2.7454648,11.373684,0.49600798,0.16615045,0.23334365,117.525,11.025001,-441.45,,,,
1773727375798,-1.049851,2.5372894,11.170295,0.5131117,0.18569757,0.20402299,117.675,11.400001,-441.975,,,,
1773727375803,-0.97806627,2.3626132,11.048261,0.54243237,0.2211267,0.17470232,117.675,11.400001,-441.975,,,,
1773727375808,-0.7603194,2.2381866,10.727622,0.56808794,0.25289077,0.14049487,116.925,11.625,-441.75003,,,,
1773727375813,-0.7076773,2.2764716,10.385448,0.5741964,0.30664533,0.08429692,116.925,11.625,-441.75003,,,,
1773727375818,-0.6478567,2.3626132,10.150951,0.54487574,0.31886226,0.05375456,116.700005,10.650001,-440.85,,,,
1773727375823,-0.57846487,2.6569304,9.696316,0.4850127,0.3127538,0.028098974,116.700005,10.650001,-440.85,,,,
1773727375828,-0.6263213,2.7191439,9.571889,0.3970507,0.28831992,0.012216945,117.225006,10.200001,-439.65002,,,,
1773727375833,-0.8009974,2.9416764,9.215358,0.28465483,0.25533417,0.012216945,117.225006,10.200001,-439.65002,,,,
1773727375838,-0.846461,3.0589247,9.028718,0.15026842,0.20646638,0.02443389,116.775,10.950001,-440.475,,,,
1773727375843,-0.92542416,3.1115668,8.935398,0.01099525,0.15026842,0.041537613,116.775,10.950001,-440.475,,,,
1773727375848,-0.9445667,3.1139596,8.880363,-0.11728267,0.08429692,0.06474981,116.475006,10.8,-440.475,,,,
1773727375853,-1.0091729,3.1187453,8.679366,-0.23700874,0.020768806,0.09162709,117.825005,11.325001,-439.95,,,,
1773727375858,-1.0043873,3.094817,8.478369,-0.34573954,-0.018325418,0.12583454,117.825005,11.325001,-439.95,,,,
1773727375863,-1.0043873,3.0613174,8.303693,-0.4422534,-0.046424393,0.16615045,117.225006,10.725,-439.42502,,,,
1773727375868,-0.9517452,3.0421748,8.212766,-0.5583144,-0.08551861,0.24067383,117.225006,10.725,-439.42502,,,,
1773727375873,-0.8321041,2.9297123,7.9926257,-0.58885676,-0.09651387,0.26510772,116.850006,10.8,-441.225,,,,
1773727375878,-0.7962117,2.862713,7.8849487,-0.65604997,-0.11728267,0.34329617,116.850006,10.8,-441.225,,,,
1773727375883,-0.7004988,2.7287152,7.6983085,-0.687814,-0.11972606,0.39094225,116.850006,10.8,-441.225,,,,
1773727375888,-0.509073,2.50379,7.48774,-0.70613945,-0.12461284,0.43736663,116.850006,10.8,-441.225,,,,
1773727375893,-0.33200413,2.3889344,7.3920274,-0.7085828,-0.12461284,0.48012593,117.15,11.325001,-441.00003,,,,
1773727375898,-0.18364914,2.2262223,7.286743,-0.70125264,-0.1331647,0.5155551,117.15,11.325001,-441.00003,,,,
