t_ms,t_sec_rel,q_w,q_x,q_y,q_z,roll_deg,pitch_deg,yaw_deg
,0.94,0.9181299903999812,0.3950112885303017,-0.014465570567305136,-0.028180665888576407,46.56588446765387,-0.24632597445117718,-3.622115425927618
,0.945,0.916849338065662,0.3979781625909479,-0.014923235876408324,-0.02789212111453341,46.93791372743429,-0.2958656992330662,-3.613451634413353
,0.95,0.9155558923557194,0.4009478412001346,-0.015379093828387036,-0.027599276850882197,47.310814210804914,-0.3454440199913542,-3.6046164577689597
,0.955,0.9142496304546003,0.40392018830114457,-0.01583313732617794,-0.027302132861835443,47.684576597186314,-0.39506409660039205,-3.5956110109349546
,0.96,0.9129118736146026,0.4069352619292176,-0.016047443742031358,-0.027167685978408525,48.06326636283071,-0.411892882633853,-3.5928266168991616
,0.965,0.9115612774666207,0.40995252979136204,-0.016260150049257873,-0.027029026276590158,48.44278368189616,-0.42874894410911174,-3.5896802162293318
,0.97,0.9101978276901094,0.41297184780344764,-0.016471252009629893,-0.026886153448329564,48.823118181043554,-0.4456365506660502,-3.5861723340764904
,0.975,0.9088215115896676,0.41599307091065635,-0.016680745676927396,-0.026739067856882494,49.20425936372637,-0.46255998898209627,-3.582303599517665
,0.98,0.9074323181126398,0.41901605311363377,-0.01688862739659216,-0.026587770543091502,49.586196611226356,-0.479523560501358,-3.5780747463339933
,0.985,0.9060302378663118,0.42204064749519793,-0.01709489380524415,-0.026432263231437457,49.96891918373231,-0.49653157913081775,-3.5734866137302768
,0.99,0.9046132788776134,0.4250592203507513,-0.017408789453979077,-0.026389560868867463,50.35199125194559,-0.5192324549831757,-3.5860081474497534
,0.995,0.9031833598582656,0.42807925032298133,-0.01772061142107424,-0.02634300379440876,50.73584916566911,-0.5418047633929508,-3.598223990590395
,1.0,0.9017404771652499,0.43110058953736374,-0.018030350637364197,-0.026292584472024306,51.12048190003306,-0.564252035194469,-3.6101326850690314
,1.005,0.9002846288778338,0.43412308927996474,-0.01833799837628643,-0.026238295978820957,51.50587831187765,-0.5865778467946839,-3.621732860884082
,1.01,0.8988158148116099,0.4371466000272521,-0.018643546254978084,-0.026180132012540266,51.89202714122256,-0.6087858182805829,-3.633023237419936
,1.015,0.8973340365320479,0.44017097147636663,-0.01894698623522081,-0.026118086898840924,52.278917012770705,-0.630879611483551,-3.644002624702615
,1.02,0.8958891451636969,0.4430974734956731,-0.019115583772162194,-0.02611250690111945,52.65334875671352,-0.6365758726115786,-3.6540448201666185
,1.025,0.8944321450522873,0.44602461714408914,-0.019282274796728997,-0.026103116237265866,53.02846027238519,-0.642190728648424,-3.6636783718612094
,1.03,0.892963043306509,0.44895226014679024,-0.01944705502176955,-0.02608991086314139,53.40424053613955,-0.6477284879351397,-3.6729024010013944
,1.035,0.891481848659642,0.4518802596676399,-0.019609920469766527,-0.026072887301998336,53.78067842926975,-0.6531934917242619,-3.6817161244285823
,1.04,0.8899885714789317,0.45480847233758026,-0.019770867472678394,-0.026052042649752544,54.15776273935746,-0.6585901121751261,-3.690118855543735
,1.045,0.8884832237744694,0.4577367542833896,-0.019929892671646725,-0.02602737458005706,54.535482161653114,-0.6639227503178223,-3.698110005189355
,1.05,0.8869241006408183,0.4607284894542453,-0.020246773600734624,-0.02617187166493153,54.92286873211596,-0.6760170249279429,-3.7317903791266787
,1.055,0.8853523799305397,0.46371976473038473,-0.020561118544231694,-0.02631318213245958,55.31087652373223,-0.6877827490941126,-3.7651398904468496
,1.06,0.8837680846119265,0.4667104274984061,-0.020872918344004128,-0.02645129043026738,55.69949294247902,-0.6992236511107635,-3.798154580490134
,1.065,0.8821712394757208,0.46970032479618457,-0.02118216420797474,-0.026586181517765203,56.08870530819606,-0.7103435359153497,-3.8308305733520815
,1.07,0.8805618711393144,0.4726893033470675,-0.021488847711330562,-0.02671784087332725,56.47850085669701,-0.7211462833557455,-3.863164077660681
,1.075,0.8789400080503152,0.4756772095943205,-0.02179296079757293,-0.02684625450128433,56.86886674190257,-0.7316358464081056,-3.895151388308197
,1.08,0.8774357166622404,0.4784419003708278,-0.021973966366886588,-0.026777899414972536,57.23011762012783,-0.7413219404526923,-3.9004999874374073
,1.085,0.8759203205760917,0.4812063437280874,-0.022153421806153487,-0.026707164956261298,57.59195170005998,-0.7509371350632246,-3.9056274956780634
,1.09,0.8743938382099712,0.483970406974872,-0.022331327228354316,-0.026634051461092007,57.954358185703924,-0.7604842527777413,-3.910533685081274
,1.095,0.8728562894941425,0.48673395711301626,-0.022507682943905913,-0.02655855967703888,58.3173262023333,-0.7699661255974042,-3.9152183911154013
,1.1,0.8713076958757705,0.48949686086445465,-0.022682489459753305,-0.026480690765323216,58.68084479796063,-0.7793855936289197,-3.9196815129336753
,1.105,0.8697480803231651,0.4922589846984952,-0.022855747478379162,-0.026400446302671778,59.044902944834504,-0.7887455037163179,-3.923923013605846
,1.11,0.8683868836774302,0.49464050480216276,-0.023529185442570547,-0.02610304002357204,59.36201460517963,-0.8618544319133022,-3.934717782513736
,1.115,0.8670161245071193,0.49702265561790104,-0.02420081005007172,-0.025803884205775635,59.67974666991384,-0.9348080766878163,-3.9456764573095433
,1.12,0.8656358112474143,0.49940533913026086,-0.02487061616197725,-0.025502979942419495,59.998091998645165,-1.0076064294206848,-3.956799093811958
,1.125,0.8642459534039141,0.5017884568482012,-0.025538598819179185,-0.02520032875209001,60.3170433677081,-1.080249481597708,-3.968085776612482
,1.13,0.8628465615585754,0.5041719098234061,-0.02620475324198212,-0.02489593258123904,60.636593471220685,-1.1527372240473632,-3.979536619064117
,1.135,0.8614376473753999,0.5065555986687846,-0.026869074829659848,-0.024589793806446054,60.956734922157096,-1.2250696461754658,-3.9911517632483964
,1.14,0.860230001348956,0.5086043453323703,-0.0272365509688993,-0.024168884532070143,61.23103174865469,-1.2763459674861999,-3.9740151698476334
,1.145,0.8590146520519962,0.5106544253382592,-0.027603801618213224,-0.02374690671776581,61.50589990894968,-1.3277316019181096,-3.957035938603063
,1.15,0.8577916007302345,0.5127057630087328,-0.027970828391180157,-0.02332387303614331,61.78133383779341,-1.379226285880292,-3.940216726315627
,1.155,0.8565608493874636,0.5147582822845349,-0.028337632921916493,-0.022899796428894476,62.05732791496901,-1.430829720735062,-3.9235602056281076
,1.16,0.8553224007911616,0.5168119067356279,-0.028704216863849552,-0.022474690106011275,62.33387646581706,-1.4825415723228508,-3.9070690644270356
,1.165,0.8540762584779428,0.5188665595721131,-0.02907058188847804,-0.02204856754491225,62.61097376177381,-1.5343614704970876,-3.8907460052305125
,1.17,0.8528770666236555,0.5208470860446226,-0.02932002081823593,-0.02143265185348616,62.877654221478124,-1.5865210816557203,-3.8489916658921
,1.175,0.8516705787948027,0.5228284214069001,-0.029569824562587384,-0.02081567822177605,63.144820909998195,-1.6389654711877097,-3.807427934468889
,1.18,0.8504568004795339,0.5248104918185196,-0.02981999847592085,-0.020197670316500497,63.41246805099764,-1.6916941072751501,-3.766059410464331
,1.185,0.8492357379155595,0.5267932231715663,-0.030070547883636726,-0.019578652086019582,63.68058982822614,-1.7447063968615713,-3.724890706223333
,1.19,0.8480073980944943,0.5287765411014889,-0.030321478080099804,-0.018958647757408992,63.94918038620863,-1.7980016851920784,-3.6839264458768155
,1.195,0.8467717887660273,0.5307603709980826,-0.030572794326591074,-0.01833768183342803,64.21823383094343,-1.851579255373292,-3.6431712642723815
,1.2,0.8454791650151429,0.5327799562121298,-0.03131204901278867,-0.018167426084019618,64.49606365138,-1.9248636460991337,-3.6764081850588273
,1.205,0.8441779893384554,0.5348013460458637,-0.03204985667366768,-0.01799581260216245,64.77464058124518,-1.9979189439290024,-3.709816721721024
,1.21,0.8428682593133634,0.5368244668741904,-0.032786211493501326,-0.01782283768667309,65.05395979507898,-2.0707445725494433,-3.743396584394625
,1.215,0.8415499732868854,0.5388492445168219,-0.03352110776125495,-0.017648497923369977,65.33401638644632,-2.1433399603034116,-3.7771474949824575
,1.22,0.8402231303827754,0.5408756042483974,-0.034254539870670606,-0.017472790187860285,65.61480536831027,-2.215704539851241,-3.8110691872056632
,1.225,0.838887730508516,0.5429034708088006,-0.03498650232032158,-0.017295711648250278,65.89632167342006,-2.287837747827444,-3.8451614066449635
,1.23,0.837723473504874,0.5446901530530209,-0.035079804520075426,-0.01736163646776678,66.14110636366664,-2.284468093248148,-3.8622122221266286
,1.235,0.8365525768218922,0.5464787665062306,-0.0351720970338494,-0.01742605981632854,66.38648621376953,-2.281013104872585,-3.879070465861876
,1.24,0.8353750394397849,0.5482692523787177,-0.03526338014412287,-0.017488979326154508,66.63245674825254,-2.277474150098356,-3.8957355786650476
,1.245,0.8341908608771457,0.5500615515349099,-0.03535365420615131,-0.017550392768427518,66.87901344282363,-2.273852607413291,-3.9122070237137305
,1.25,0.8330000411953498,0.5518556044997718,-0.03544291964794494,-0.017610298054441607,67.12615172459202,-2.270149866074132,-3.9284842867632896
,1.255,0.8318025810028699,0.5536513514653248,-0.035531176970228,-0.01766869323672251,67.37386697229485,-2.266367325779705,-3.944566876355157
,1.26,0.8307652318972794,0.5551975008298583,-0.035585682969441375,-0.01784723257363661,67.58741291487223,-2.2528327544187703,-3.969267483719441
,1.265,0.8297226520241957,0.556745278315203,-0.0356389208408731,-0.018024514222595482,67.8014343635511,-2.2391569167317873,-3.9937397062046593
,1.27,0.8286748443305724,0.558294638413511,-0.03569089124544836,-0.018200532259642622,68.015927545616,-2.2253412944916575,-4.017982325405132
,1.275,0.8276218121389943,0.5598455354099391,-0.03574159491535801,-0.018375280847713015,68.23088865831946,-2.211387386153312,-4.041994141525532
,1.28,0.8265635591498084,0.561397923387123,-0.03579103265421805,-0.018548754237735294,68.44631386908753,-2.1972967066414486,-4.065773973658901
,1.285,0.8255000894431951,0.5629517562297136,-0.035839205337214054,-0.018720946769722545,68.66219931573,-2.1830707871327775,-4.08932066006123
,1.29,0.8239457812400316,0.565215051256449,-0.0361610212826275,-0.01837596119177001,68.97845361604959,-2.2245920931827774,-4.083647567883699
,1.295,0.8223837134314506,0.5674759474043723,-0.03648220612193008,-0.01803124057531828,69.29498727494035,-2.2660746587167124,-4.078224746729157
,1.3,0.8208139272831602,0.5697343509545192,-0.03680276289416926,-0.017686796312022773,69.61179159576326,-2.3075173992895675,-4.073053178966082
,1.305,0.8192364650113604,0.5719901684276666,-0.037122694652936696,-0.017342639922590317,69.9288578543775,-2.3489192077577727,-4.06813383803363
,1.31,0.8176513697777322,0.5742433066017476,-0.03744200446525773,-0.016998783053882378,70.24617730035102,-2.3902789543502827,-4.063467687886086
,1.315,0.8160586856841334,0.5764936725292141,-0.03776069541048067,-0.01665523747596106,70.56374115817712,-2.4315954867528857,-4.059055682436211
,1.32,0.8140180585473252,0.5793627985695434,-0.038127143751544676,-0.016114245308395198,70.96913947301341,-2.4874398247523404,-4.0415503807029864
,1.325,0.8119649758050358,0.5822272554804052,-0.03849349893714274,-0.015574067588744585,71.37493145934926,-2.5433613376967474,-4.0245705740535875
,1.33,0.8098995094644168,0.5850868822769381,-0.038859767883693816,-0.01503473301309356,71.78110354272734,-2.5993562287364225,-4.0081198527819994
,1.335,0.8078217335766816,0.5879415184935355,-0.03922595741978482,-0.014496270457665791,72.18764209567996,-2.655420620388348,-3.9922017572334427
,1.34,0.8057317242259044,0.5907910042255072,-0.03959207428348127,-0.013958708969640988,72.59453344014257,-2.711550555352178,-3.9768197757355743
,1.345,0.8036295595169377,0.5936351801706118,-0.03995812511968548,-0.013422077757841369,73.00176384987836,-2.767741997383091,-3.961977342541413
,1.35,0.8015752322127312,0.5963938440281775,-0.04040482443558804,-0.012608729941161608,73.39827243389983,-2.850808948945413,-3.9274251381263596
,1.355,0.7995090098810306,0.5991471791339423,-0.04085169923759458,-0.01179574178655154,73.79508714154689,-2.934129041886692,-3.89355029041057
,1.36,0.7974309703310689,0.6018950326048264,-0.04129875741456553,-0.010983165231281853,74.19219555697907,-3.0176964173365755,-3.8603597778101038
,1.365,0.795341193357572,0.6046372522144151,-0.041746006688674946,-0.010171052487523811,74.58958524129585,-3.101505078336099,-3.8278605028934143
,1.37,0.7932397607276304,0.6073736864333255,-0.04219345461145074,-0.009359456026700264,74.98724373469416,-3.1855488911930157,-3.796059289039048
,1.375,0.7911267561666976,0.6101041844693675,-0.042641108559914605,-0.008548428563646383,75.3851585586104,-3.269821586928903,-3.764962877115113
,1.38,0.7889342836925294,0.6129219036401631,-0.042945378135653606,-0.008070350020915962,75.79594024388985,-3.317512812950094,-3.75487455785739
,1.385,0.7867306894986981,0.6157327225831328,-0.04324833824607237,-0.007590637668801055,76.20688677911296,-3.3653104712325197,-3.744942143408708
,1.39,0.7845160703341238,0.6185364909172968,-0.04354999620567309,-0.007109333422100872,76.61798355373136,-3.4132131745033436,-3.735170359966885
,1.395,0.7822905247614144,0.6213330593330457,-0.04385035936118468,-0.006626479626762783,77.02921594545357,-3.4612194370999183,-3.7255639254312207
,1.4,0.7800541531356314,0.6241222796303427,-0.04414943508690155,-0.0061421190467772025,77.4405693230363,-3.5093276750356233,-3.716127546738016
,1.405,0.7778070575822811,0.6269040047565012,-0.04444723078005192,-0.0056562948508467785,77.85202904907231,-3.557536206140163,-3.7068659171929235
,1.41,0.7754449577216439,0.6298408906146935,-0.04420003820454585,-0.0056503695882934215,78.28303833363942,-3.5219962464259145,-3.701763619770141
,1.415,0.7730723576994754,0.6327681344957026,-0.043951998849913916,-0.005642652293026509,78.71393358968194,-3.486603998216382,-3.6962233391348316
,1.42,0.7706893881269988,0.6356855917010292,-0.04370312383044038,-0.0056331607118390685,79.14469926190309,-3.451363238234729,-3.690248329821786
,1.425,0.7682961811769341,0.6385931192882935,-0.043453424297963845,-0.005621912785563245,79.57531982141418,-3.4162776813855706,-3.683841903844792
,1.43,0.7658928705463927,0.6414905761049396,-0.04320291143744042,-0.005608926643122575,80.00577976879876,-3.381350979690762,-3.6770074290644335
,1.435,0.7634795914192035,0.6443778228210642,-0.04295159646253013,-0.005594220595513628,80.43606363716287,-3.346586721270733,-3.6697483275347893
,1.44,0.7610863947589424,0.6472198679148841,-0.042709814457257356,-0.00546022326484167,80.86092177302774,-3.3217950527672504,-3.6524272813761525
,1.445,0.7586840528084645,0.6500512763671511,-0.042467542704124256,-0.0053248403012473725,81.28552730925914,-3.2972469254991905,-3.6348096376183308
,1.45,0.7562727043383185,0.6528719224815573,-0.042224792901688124,-0.0051880991173232655,81.70986516856749,-3.272944048692261,-3.6169001190745838
,1.455,0.7538524893061888,0.6556816825340315,-0.04198157668994932,-0.005050027210820632,82.1339203264412,-3.2488880460591214,-3.5987034624273875
,1.46,0.7514235488170914,0.6584804347972584,-0.04173790564637287,-0.004910652155919428,82.55767781409315,-3.2250804558101738,-3.5802244161434573
,1.465,0.7489860250832334,0.6612680595642386,-0.04149379128198763,-0.0047700015945016955,82.98112272137905,-3.20152273071914,-3.5614677383986293
,1.47,0.7466513460313423,0.6639401107936651,-0.04091936584858415,-0.00457189757431072,83.38525171490575,-3.1548136495530574,-3.511913404579398
,1.475,0.7443095491484888,0.6666006249615253,-0.04034577074926486,-0.004372714251446985,83.78896318014634,-3.108662298840055,-3.46203792106731
,1.48,0.7419607723162754,0.6692495121409593,-0.03977302089572733,-0.004172487477731858,84.19224440010947,-3.0630686970685,-3.411849350256383
,1.485,0.7396051540320479,0.6718866843544549,-0.039201130931947624,-0.003971252958976134,84.59508271491875,-3.018032739498782,-3.3613557181589675
,1.49,0.7372428333715448,0.6745120555852767,-0.038630115231728386,-0.0037690462459560666,84.99746552461787,-2.973554199442649,-3.310565012018874
,1.495,0.7348739499515504,0.6771255417879939,-0.03805998789640195,-0.003565902725534087,85.3993802919366,-2.9296327295959075,-3.259485177967938
,1.5,0.7326003238627086,0.6796081247334597,-0.03764841528973098,-0.0034869899192084245,85.78356242867837,-2.8902454930543047,-3.230509695736684
,1.505,0.7303213506353654,0.6820795510757347,-0.03723713112184123,-0.003406886595540144,86.16723364836082,-2.8512181580991314,-3.201218852180495
,1.51,0.7280371580252168,0.6845397518366118,-0.036826145137805494,-0.0033256163826640497,86.55038297526501,-2.8125514299261356,-3.171618001916507
,1.515,0.7257478740348144,0.6869886598312013,-0.03641546694155374,-0.0032432028468334707,86.93299951230291,-2.774245934772591,-3.1417124858170737
,1.52,0.7234536268826639,0.6894262096710551,-0.03600510599421239,-0.003159669487040224,87.31507244270749,-2.736302220571936,-3.1115076295063693
,1.525,0.7211545449724743,0.6918523377665953,-0.0355950716125293,-0.0030750397297104716,87.69659103168784,-2.6987207576399697,-3.0810087418816985
,1.53,0.7188651620749106,0.6942580530905037,-0.03503738736727033,-0.0033190300498900428,88.07498830509812,-2.6231027051014038,-3.065519240969669
